,datetime,cpu0,cpu1,cpu2,ram,data_download,data_upload,cpuavg,state
4108,2022-10-20 13:35:30.844600,1.0,5.8,1.5,55.5,1.298162089,0.0615791,2.766666666666667,idle
4109,2022-10-20 13:35:33.000484,2.0,4.8,2.0,55.5,1.298162215,0.0615791,2.9333333333333336,idle
4110,2022-10-20 13:35:35.171948,4.9,4.9,2.5,55.5,1.298162299,0.0615791,4.1000000000000005,idle
4111,2022-10-20 13:35:37.351071,3.4,3.9,1.5,55.5,1.298173035,0.061584047,2.9333333333333336,idle
4112,2022-10-20 13:35:39.509353,2.5,4.4,0.5,55.5,1.298173282,0.06158427,2.466666666666667,idle
4113,2022-10-20 13:35:41.679411,5.4,3.0,1.0,55.5,1.298173366,0.061584489,3.1333333333333333,idle
4114,2022-10-20 13:35:43.846348,5.9,0.5,0.5,55.5,1.298173745,0.061584735,2.3000000000000003,idle
4115,2022-10-20 13:35:46.099144,5.3,2.0,1.5,55.5,1.298173829,0.061584735,2.9333333333333336,idle
4116,2022-10-20 13:35:48.272099,6.8,3.0,2.5,55.5,1.298175209,0.061584923,4.1000000000000005,idle
4117,2022-10-20 13:35:50.805750,5.3,3.5,1.5,55.5,1.298177677,0.061584923,3.4333333333333336,idle
4118,2022-10-20 13:35:52.904005,3.4,0.0,1.0,55.5,1.298177845,0.061584923,1.4666666666666668,idle
4119,2022-10-20 13:35:55.063557,5.8,1.0,2.0,55.5,1.298178055,0.061584923,2.9333333333333336,idle
4120,2022-10-20 13:35:57.332109,3.9,1.0,1.5,55.5,1.298178139,0.061584923,2.1333333333333333,idle
4121,2022-10-20 13:35:59.501684,2.5,3.0,3.0,55.5,1.298178223,0.061584923,2.8333333333333335,idle
4122,2022-10-20 13:36:01.674302,4.4,1.5,1.5,55.5,1.298179409,0.061587,2.466666666666667,idle
4123,2022-10-20 13:36:03.841231,3.5,1.0,1.0,55.5,1.298179493,0.061587,1.8333333333333333,idle
4124,2022-10-20 13:36:05.933714,1.0,1.0,0.0,55.5,1.298179577,0.061587,0.6666666666666666,idle
4125,2022-10-20 13:36:08.081013,2.0,1.0,0.5,55.5,1.298180317,0.061587,1.1666666666666667,idle
4126,2022-10-20 13:36:10.239748,4.4,3.0,2.5,55.5,1.298180485,0.061587,3.3000000000000003,idle
4127,2022-10-20 13:36:12.432213,2.0,1.0,1.0,55.5,1.298180695,0.06158707,1.3333333333333333,idle
4128,2022-10-20 13:36:14.568262,1.0,1.5,1.5,55.5,1.298180779,0.06158707,1.3333333333333333,idle
4129,2022-10-20 13:36:16.717551,2.0,2.5,1.0,55.5,1.298180863,0.06158707,1.8333333333333333,idle
4130,2022-10-20 13:36:18.829920,0.5,2.0,0.0,55.5,1.298180947,0.06158707,0.8333333333333334,idle
4131,2022-10-20 13:36:20.988572,1.0,1.0,0.5,55.5,1.298182309,0.06158908,0.8333333333333334,idle
4132,2022-10-20 13:36:23.169369,19.3,6.0,2.0,55.4,1.298182606,0.061589307,9.1,normal
4133,2022-10-20 13:36:25.372362,4.5,0.5,1.5,55.4,1.298182732,0.061589307,2.1666666666666665,idle
4134,2022-10-20 13:36:27.524237,11.5,1.5,11.6,55.0,1.298182886,0.061590216,8.200000000000001,normal
4135,2022-10-20 13:36:29.678714,1.0,18.1,1.5,55.0,1.298191871,0.061592699,6.866666666666667,normal
4136,2022-10-20 13:36:31.794813,0.5,2.5,1.0,55.0,1.298191955,0.061592699,1.3333333333333333,idle
4137,2022-10-20 13:36:33.992890,1.5,1.0,2.5,54.9,1.298192334,0.061593164,1.6666666666666667,idle
4138,2022-10-20 13:36:36.155233,1.5,3.5,4.0,54.9,1.29819246,0.061593234,3.0,idle
4139,2022-10-20 13:36:38.473542,0.0,1.0,2.5,54.9,1.298192544,0.061593234,1.1666666666666667,idle
4140,2022-10-20 13:36:40.604548,1.0,1.0,2.5,54.8,1.29819267,0.061593234,1.5,idle
4141,2022-10-20 13:36:42.923113,0.0,0.5,2.0,54.8,1.298192754,0.061593234,0.8333333333333334,idle
4142,2022-10-20 13:36:45.021613,1.0,0.5,2.0,54.8,1.298193687,0.061593991,1.1666666666666667,idle
4143,2022-10-20 13:36:47.171930,2.0,0.5,0.5,54.8,1.298193813,0.061593991,1.0,idle
4144,2022-10-20 13:36:49.289582,18.0,8.6,17.6,54.1,1.298193987,0.061594109,14.733333333333334,normal
4145,2022-10-20 13:36:51.441788,3.0,0.5,2.5,54.1,1.298194315,0.061595023,2.0,idle
4146,2022-10-20 13:36:53.601120,1.5,8.6,9.4,53.7,1.298194483,0.061595023,6.5,normal
4147,2022-10-20 13:36:55.780961,1.0,1.5,2.0,53.7,1.298194567,0.061595023,1.5,idle
4148,2022-10-20 13:36:57.929359,1.5,1.5,1.5,53.7,1.298194651,0.061595023,1.5,idle
4149,2022-10-20 13:37:00.066201,1.0,1.5,0.0,53.4,1.298194777,0.061595093,0.8333333333333334,idle
4150,2022-10-20 13:37:02.184900,2.0,3.6,2.0,53.5,1.298195189,0.061595093,2.533333333333333,idle
4151,2022-10-20 13:37:04.349742,0.5,1.5,2.0,53.5,1.298195601,0.061595093,1.3333333333333333,idle
4152,2022-10-20 13:37:06.466640,1.0,2.0,0.5,53.5,1.298195685,0.061595093,1.1666666666666667,idle
4153,2022-10-20 13:37:08.622710,1.5,1.5,1.0,53.5,1.298197047,0.061596944,1.3333333333333333,idle
4154,2022-10-20 13:37:10.905370,0.5,1.0,0.5,53.5,1.298197131,0.061596944,0.6666666666666666,idle
4155,2022-10-20 13:37:12.984348,1.0,1.0,2.0,53.5,1.298197215,0.061596944,1.3333333333333333,idle
4156,2022-10-20 13:37:15.143878,2.5,2.0,2.0,53.6,1.298197299,0.061596944,2.1666666666666665,idle
4157,2022-10-20 13:37:17.235533,1.0,1.5,0.5,53.6,1.298197383,0.061596944,1.0,idle
4158,2022-10-20 13:37:19.383136,0.5,2.0,0.5,53.6,1.298198638,0.061598031,1.0,idle
4159,2022-10-20 13:37:21.555310,0.5,32.2,2.0,53.6,1.298208185,0.061602351,11.566666666666668,normal
4160,2022-10-20 13:37:23.722460,1.0,3.0,10.0,53.6,1.298208269,0.061602351,4.666666666666667,idle
4161,2022-10-20 13:37:25.904650,1.0,1.0,3.5,53.5,1.29820869,0.061602816,1.8333333333333333,idle
4162,2022-10-20 13:37:28.061688,2.0,3.0,7.5,53.5,1.298208774,0.061602816,4.166666666666667,idle
4163,2022-10-20 13:37:30.175976,2.0,4.0,1.5,53.5,1.298208858,0.061602816,2.5,idle
4164,2022-10-20 13:37:32.349630,0.0,0.5,2.0,53.5,1.298208942,0.061602816,0.8333333333333334,idle
4165,2022-10-20 13:37:34.504579,0.5,2.5,0.0,53.5,1.298209814,0.061602816,1.0,idle
4166,2022-10-20 13:37:36.620138,2.5,2.5,0.5,53.3,1.298211,0.061604477,1.8333333333333333,idle
4167,2022-10-20 13:37:38.788913,3.0,3.0,3.5,53.3,1.298211084,0.061604477,3.1666666666666665,idle
4168,2022-10-20 13:37:40.946833,0.5,0.5,1.0,53.3,1.298211496,0.061604477,0.6666666666666666,idle
4169,2022-10-20 13:37:43.061312,1.5,1.0,0.0,53.3,1.298211908,0.061604477,0.8333333333333334,idle
4170,2022-10-20 13:37:45.220126,1.0,1.0,1.0,53.3,1.298212034,0.061604547,1.0,idle
4171,2022-10-20 13:37:47.327002,2.5,2.5,0.5,53.3,1.298212118,0.061604547,1.8333333333333333,idle
4172,2022-10-20 13:37:49.459971,2.5,5.1,1.0,53.3,1.298212202,0.061604547,2.8666666666666667,idle
4173,2022-10-20 13:37:51.620963,0.5,0.5,0.0,53.3,1.298212286,0.061604547,0.3333333333333333,idle
4174,2022-10-20 13:37:53.728841,26.8,4.5,1.0,53.3,1.298386342,0.061778519,10.766666666666666,normal
4175,2022-10-20 13:37:55.880927,3.6,4.5,2.6,53.4,1.298386552,0.061778645,3.5666666666666664,idle
4176,2022-10-20 13:37:58.050007,3.1,3.0,5.1,53.3,1.298386636,0.061778645,3.733333333333333,idle
4177,2022-10-20 13:38:00.142296,8.2,9.5,11.0,53.3,1.29858114,0.061973065,9.566666666666666,normal
4178,2022-10-20 13:38:02.292496,1.5,2.0,4.0,53.3,1.298581224,0.061973065,2.5,idle
4179,2022-10-20 13:38:04.437537,0.5,1.0,1.5,53.3,1.298581308,0.061973065,1.0,idle
4180,2022-10-20 13:38:06.607895,1.0,2.5,1.0,53.3,1.298581434,0.061973065,1.5,idle
4181,2022-10-20 13:38:08.777025,0.0,3.5,0.0,53.3,1.29858156,0.061973135,1.1666666666666667,idle
4182,2022-10-20 13:38:10.935905,0.0,1.5,0.0,53.3,1.298581644,0.061973135,0.5,idle
4183,2022-10-20 13:38:13.039197,2.5,7.6,1.5,53.3,1.298590699,0.061976739,3.8666666666666667,idle
4184,2022-10-20 13:38:15.208828,2.5,2.0,2.0,53.3,1.298591005,0.061977084,2.1666666666666665,idle
4185,2022-10-20 13:38:17.301001,1.0,0.5,0.5,53.3,1.298591332,0.061977084,0.6666666666666666,idle
4186,2022-10-20 13:38:19.470667,1.0,3.0,0.5,53.3,1.298591711,0.061977549,1.5,idle
4187,2022-10-20 13:38:21.618211,1.0,1.5,0.5,53.3,1.298591795,0.061977549,1.0,idle
4188,2022-10-20 13:38:23.721661,0.5,0.5,0.5,53.3,1.298591879,0.061977549,0.5,idle
4189,2022-10-20 13:38:25.831583,0.5,1.5,0.0,53.3,1.298591963,0.061977549,0.6666666666666666,idle
4190,2022-10-20 13:38:28.049372,1.0,4.5,2.0,53.3,1.298592005,0.061977549,2.5,idle
4191,2022-10-20 13:38:30.347708,2.0,0.5,0.5,53.3,1.298592131,0.061977619,1.0,idle
4192,2022-10-20 13:38:32.511202,0.5,1.0,0.5,53.3,1.298592215,0.061977619,0.6666666666666666,idle
4193,2022-10-20 13:38:34.769337,1.0,1.5,1.0,53.3,1.298593522,0.061979631,1.1666666666666667,idle
4194,2022-10-20 13:38:36.872594,1.0,1.0,1.5,53.3,1.298593808,0.061979725,1.1666666666666667,idle
4195,2022-10-20 13:38:39.033862,3.5,2.5,3.0,53.3,1.298593892,0.061979725,3.0,idle
4196,2022-10-20 13:38:41.196409,0.0,1.0,0.5,53.3,1.298593976,0.061979725,0.5,idle
4197,2022-10-20 13:38:43.558894,1.0,1.5,0.5,53.3,1.298594102,0.061979725,1.0,idle
4198,2022-10-20 13:38:45.733421,0.5,0.0,0.5,53.3,1.298594186,0.061979725,0.3333333333333333,idle
4199,2022-10-20 13:38:47.898563,0.5,1.5,1.5,53.2,1.29859427,0.061979725,1.1666666666666667,idle
4200,2022-10-20 13:38:50.082106,1.0,6.0,4.0,53.3,1.298594354,0.061979725,3.6666666666666665,idle
4201,2022-10-20 13:38:52.188900,1.0,1.0,1.0,53.3,1.29859448,0.061979725,1.0,idle
4202,2022-10-20 13:38:54.352476,1.0,10.5,1.0,53.4,1.298712133,0.062097238,4.166666666666667,idle
4203,2022-10-20 13:38:56.526522,5.5,2.5,7.5,53.5,1.29876883,0.062153893,5.166666666666667,normal
4204,2022-10-20 13:38:58.690812,3.0,4.0,5.6,53.4,1.298768914,0.062153893,4.2,idle
4205,2022-10-20 13:39:00.850156,7.5,6.0,9.5,53.3,1.298962325,0.062347658,7.666666666666667,normal
4206,2022-10-20 13:39:03.020071,2.0,0.0,1.0,53.3,1.298962409,0.062347658,1.0,idle
4207,2022-10-20 13:39:05.178859,17.3,1.0,16.4,53.3,1.298972938,0.06235238,11.566666666666668,normal
4208,2022-10-20 13:39:07.285906,0.0,1.0,1.0,53.3,1.2989743,0.062354087,0.6666666666666666,idle
4209,2022-10-20 13:39:09.440559,1.0,0.5,1.0,53.3,1.298974342,0.062354087,0.8333333333333334,idle
4210,2022-10-20 13:39:11.591198,0.5,1.5,1.5,53.3,1.298974721,0.062354552,1.1666666666666667,idle
4211,2022-10-20 13:39:13.702748,1.0,2.5,0.5,53.3,1.298974763,0.062354552,1.3333333333333333,idle
4212,2022-10-20 13:39:15.872451,0.5,0.5,0.5,53.3,1.298975677,0.062354622,0.5,idle
4213,2022-10-20 13:39:17.981539,1.0,1.0,1.0,53.3,1.298975761,0.062354622,1.0,idle
4214,2022-10-20 13:39:20.123708,1.0,3.0,1.0,53.3,1.298975803,0.062354622,1.6666666666666667,idle
4215,2022-10-20 13:39:22.275538,0.5,0.5,1.0,53.3,1.298975887,0.062354622,0.6666666666666666,idle
4216,2022-10-20 13:39:24.384953,2.5,4.6,1.5,53.3,1.298975929,0.062354622,2.8666666666666667,idle
4217,2022-10-20 13:39:26.491778,0.5,1.0,1.0,53.3,1.298976013,0.062354622,0.8333333333333334,idle
4218,2022-10-20 13:39:28.658288,1.0,1.5,1.5,53.3,1.298976055,0.062354622,1.3333333333333333,idle
4219,2022-10-20 13:39:30.762878,1.0,0.5,2.5,53.3,1.298976139,0.062354622,1.3333333333333333,idle
4220,2022-10-20 13:39:32.931148,0.5,0.5,0.5,53.3,1.298976181,0.062354622,0.5,idle
4221,2022-10-20 13:39:35.101113,0.5,1.0,0.5,53.3,1.298976265,0.062354622,0.6666666666666666,idle
4222,2022-10-20 13:39:37.374456,1.0,2.5,1.5,53.3,1.298976307,0.062354622,1.6666666666666667,idle
4223,2022-10-20 13:39:39.495705,1.0,1.0,1.0,53.3,1.298977299,0.06235481,1.0,idle
4224,2022-10-20 13:39:41.665473,0.5,1.0,1.0,53.2,1.298979415,0.06235481,0.8333333333333334,idle
4225,2022-10-20 13:39:43.779822,0.5,2.0,1.0,53.2,1.298979625,0.06235481,1.1666666666666667,idle
4226,2022-10-20 13:39:45.960375,0.0,0.5,0.5,53.2,1.298979751,0.06235481,0.3333333333333333,idle
4227,2022-10-20 13:39:48.130072,1.0,0.5,1.0,53.2,1.298979877,0.06235481,0.8333333333333334,idle
4228,2022-10-20 13:39:50.399589,3.0,4.0,2.0,53.2,1.298979919,0.06235481,3.0,idle
4229,2022-10-20 13:39:52.625741,0.5,1.5,1.0,53.2,1.298980003,0.06235481,1.0,idle
4230,2022-10-20 13:39:54.783149,0.5,8.6,2.0,53.3,1.299154121,0.062528886,3.6999999999999997,idle
4231,2022-10-20 13:39:56.964324,5.5,2.0,10.6,53.3,1.299163302,0.062532498,6.033333333333334,normal
4232,2022-10-20 13:39:59.122655,3.0,2.1,12.3,53.3,1.299163344,0.062532498,5.8,normal
4233,2022-10-20 13:40:01.236784,4.1,5.6,4.5,53.3,1.299357691,0.062725773,4.733333333333333,idle
4234,2022-10-20 13:40:03.407018,2.0,1.5,1.5,53.3,1.299358244,0.062726356,1.6666666666666667,idle
4235,2022-10-20 13:40:05.565524,1.0,1.0,1.5,53.3,1.299358517,0.062726583,1.1666666666666667,idle
4236,2022-10-20 13:40:07.681553,0.0,2.0,1.5,53.3,1.299362005,0.062728642,1.1666666666666667,idle
4237,2022-10-20 13:40:09.849633,3.0,1.0,0.5,53.3,1.299362263,0.06272876,1.5,idle
4238,2022-10-20 13:40:12.008444,0.5,0.5,3.0,53.3,1.299362431,0.06272876,1.3333333333333333,idle
4239,2022-10-20 13:40:14.110697,2.5,3.6,1.5,53.3,1.299363358,0.062728873,2.533333333333333,idle
4240,2022-10-20 13:40:16.281111,3.0,1.0,1.0,53.3,1.299364542,0.062728873,1.6666666666666667,idle
4241,2022-10-20 13:40:18.442285,2.0,0.5,0.0,53.3,1.299365684,0.062728873,0.8333333333333334,idle
4242,2022-10-20 13:40:20.620601,2.5,1.5,0.5,53.3,1.299367212,0.062728873,1.5,idle
4243,2022-10-20 13:40:22.804546,2.0,2.0,1.0,53.3,1.29936738,0.062728873,1.6666666666666667,idle
4244,2022-10-20 13:40:25.081911,3.5,3.0,5.5,53.2,1.29936759,0.062728943,4.0,idle
4245,2022-10-20 13:40:27.229390,3.5,3.5,2.5,53.3,1.299367716,0.062728943,3.1666666666666665,idle
4246,2022-10-20 13:40:29.365400,0.5,0.5,0.5,53.3,1.29936802,0.062728943,0.5,idle
4247,2022-10-20 13:40:31.524593,0.5,1.0,1.0,53.3,1.299370094,0.062728943,0.8333333333333334,idle
4248,2022-10-20 13:40:33.706613,0.0,2.5,2.0,53.3,1.299370304,0.062728943,1.5,idle
4249,2022-10-20 13:40:35.852930,0.5,1.0,1.5,53.3,1.299370566,0.062728943,1.0,idle
4250,2022-10-20 13:40:37.945026,1.0,1.5,2.5,53.3,1.299372821,0.062729072,1.6666666666666667,idle
4251,2022-10-20 13:40:40.103751,1.5,3.0,4.5,53.3,1.299373327,0.062729072,3.0,idle
4252,2022-10-20 13:40:42.207237,0.5,0.0,1.0,53.3,1.299375485,0.062729072,0.5,idle
4253,2022-10-20 13:40:44.366280,0.5,0.5,3.5,53.3,1.299376251,0.062729072,1.5,idle
4254,2022-10-20 13:40:46.524498,0.0,0.5,1.5,53.3,1.299376503,0.062729142,0.6666666666666666,idle
4255,2022-10-20 13:40:48.694287,32.0,0.5,1.5,53.3,1.299387036,0.062733864,11.333333333333334,normal
4256,2022-10-20 13:40:50.844322,0.5,1.0,4.0,53.3,1.299389368,0.062733864,1.8333333333333333,idle
4257,2022-10-20 13:40:52.978170,4.5,2.6,3.0,53.3,1.299389536,0.062733864,3.3666666666666667,idle
4258,2022-10-20 13:40:55.140171,25.4,3.5,2.5,53.4,1.299565511,0.062908427,10.466666666666667,normal
4259,2022-10-20 13:40:57.300923,2.6,2.0,6.1,53.4,1.299566653,0.062908427,3.5666666666666664,idle
4260,2022-10-20 13:40:59.464875,6.5,2.6,10.5,53.4,1.299566821,0.062908427,6.533333333333334,normal
4261,2022-10-20 13:41:01.623098,5.0,3.0,4.5,53.3,1.299756607,0.063097857,4.166666666666667,idle
4262,2022-10-20 13:41:03.734145,3.0,3.0,2.0,53.3,1.299758723,0.063097857,2.6666666666666665,idle
4263,2022-10-20 13:41:05.886496,1.0,1.5,0.0,53.3,1.299758891,0.063097857,0.8333333333333334,idle
4264,2022-10-20 13:41:08.060400,0.5,1.5,0.5,53.3,1.299760452,0.063098084,0.8333333333333334,idle
4265,2022-10-20 13:41:10.247512,0.5,1.0,1.0,53.3,1.299762914,0.063100448,0.8333333333333334,idle
4266,2022-10-20 13:41:12.642266,0.5,2.5,1.5,53.3,1.299763826,0.063102138,1.5,idle
4267,2022-10-20 13:41:14.749033,9.1,10.2,9.9,53.3,1.299780139,0.063107652,9.733333333333333,normal
4268,2022-10-20 13:41:16.914416,1.0,2.0,0.5,53.3,1.299780621,0.063107652,1.1666666666666667,idle
4269,2022-10-20 13:41:19.081396,0.0,2.0,0.5,53.3,1.299782779,0.063107652,0.8333333333333334,idle
4270,2022-10-20 13:41:21.252130,0.0,0.5,0.5,53.3,1.299782947,0.063107652,0.3333333333333333,idle
4271,2022-10-20 13:41:23.403705,1.5,1.5,0.5,53.3,1.299783031,0.063107652,1.1666666666666667,idle
4272,2022-10-20 13:41:25.557239,1.0,5.0,1.0,53.3,1.299783199,0.063107652,2.3333333333333335,idle
4273,2022-10-20 13:41:27.763568,0.5,1.0,0.5,53.3,1.299784023,0.063107652,0.6666666666666666,idle
4274,2022-10-20 13:41:30.195350,0.0,1.0,0.5,53.3,1.299784435,0.063107652,0.5,idle
4275,2022-10-20 13:41:32.323337,1.0,1.5,0.0,53.3,1.299784739,0.063107652,0.8333333333333334,idle
4276,2022-10-20 13:41:34.490457,1.5,0.5,1.5,53.3,1.299786813,0.063107652,1.1666666666666667,idle
4277,2022-10-20 13:41:36.582893,1.0,8.6,2.0,53.4,1.299787023,0.063107652,3.8666666666666667,idle
4278,2022-10-20 13:41:38.741446,2.0,3.5,1.5,53.4,1.299787327,0.063107722,2.3333333333333335,idle
4279,2022-10-20 13:41:40.888877,32.0,1.5,0.5,53.4,1.299796783,0.063111302,11.333333333333334,normal
4280,2022-10-20 13:41:43.119748,1.0,1.0,1.0,53.4,1.2997978,0.063112059,1.0,idle
4281,2022-10-20 13:41:45.261722,2.5,1.0,1.5,53.3,1.299797926,0.063112059,1.6666666666666667,idle
4282,2022-10-20 13:41:47.423229,2.5,3.5,2.0,53.4,1.299798577,0.063112524,2.6666666666666665,idle
4283,2022-10-20 13:41:49.523520,2.0,0.5,1.5,53.4,1.299800609,0.063112524,1.3333333333333333,idle
4284,2022-10-20 13:41:51.684925,0.0,0.5,1.0,53.4,1.299800735,0.063112524,0.5,idle
4285,2022-10-20 13:41:53.852046,2.0,0.5,33.2,53.4,1.299974969,0.063286674,11.9,normal
4286,2022-10-20 13:41:56.011094,3.6,3.0,5.1,53.5,1.299975335,0.063286726,3.9,idle
4287,2022-10-20 13:41:58.324065,4.5,3.5,9.5,53.3,1.299977409,0.063286726,5.833333333333333,normal
4288,2022-10-20 13:42:00.485467,2.1,6.6,3.0,53.4,1.300170909,0.0634801,3.9,idle
4289,2022-10-20 13:42:02.603653,0.5,1.0,1.0,53.4,1.300171129,0.0634801,0.8333333333333334,idle
4290,2022-10-20 13:42:04.801562,1.0,1.5,2.5,53.4,1.300173161,0.0634801,1.6666666666666667,idle
4291,2022-10-20 13:42:06.965716,0.0,1.5,1.5,53.4,1.300173329,0.06348017,1.0,idle
4292,2022-10-20 13:42:09.062339,0.5,2.0,1.0,53.4,1.300173518,0.063480397,1.1666666666666667,idle
4293,2022-10-20 13:42:11.247607,1.5,4.0,2.0,53.3,1.300175016,0.063482418,2.5,idle
4294,2022-10-20 13:42:13.424694,0.5,2.0,1.0,53.3,1.300177048,0.063482418,1.1666666666666667,idle
4295,2022-10-20 13:42:15.597496,0.5,1.5,0.5,53.3,1.300177174,0.063482418,0.8333333333333334,idle
4296,2022-10-20 13:42:17.752296,0.5,1.5,1.0,53.3,1.30017841,0.063482418,1.0,idle
4297,2022-10-20 13:42:19.913733,0.5,2.0,1.0,53.3,1.30017951,0.063482418,1.1666666666666667,idle
4298,2022-10-20 13:42:22.013892,1.0,1.5,1.0,53.3,1.300179552,0.063482418,1.1666666666666667,idle
4299,2022-10-20 13:42:24.152785,3.0,3.6,1.5,53.4,1.30017995,0.063482418,2.6999999999999997,idle
4300,2022-10-20 13:42:26.315683,1.0,1.5,1.0,53.4,1.300182024,0.063482418,1.1666666666666667,idle
4301,2022-10-20 13:42:28.424393,1.0,1.0,2.0,53.3,1.30018215,0.063482418,1.3333333333333333,idle
4302,2022-10-20 13:42:30.582175,2.0,1.0,2.0,53.3,1.300182276,0.063482418,1.6666666666666667,idle
4303,2022-10-20 13:42:32.840398,33.2,3.0,1.5,53.3,1.300192847,0.06348714,12.566666666666668,normal
4304,2022-10-20 13:42:35.045379,3.4,1.0,2.5,53.3,1.300193161,0.06348714,2.3000000000000003,idle
4305,2022-10-20 13:42:37.202065,2.5,4.5,4.0,53.3,1.300195277,0.06348721,3.6666666666666665,idle
4306,2022-10-20 13:42:39.382994,3.0,1.0,1.0,53.3,1.300195698,0.063487675,1.6666666666666667,idle
4307,2022-10-20 13:42:41.547348,4.8,0.0,1.5,53.3,1.300195698,0.063487675,2.1,idle
4308,2022-10-20 13:42:43.843891,4.8,0.5,1.5,53.3,1.300195698,0.063487675,2.2666666666666666,idle
4309,2022-10-20 13:42:45.983171,3.0,1.0,1.5,53.3,1.300195698,0.063487675,1.8333333333333333,idle
4310,2022-10-20 13:42:48.094829,4.8,0.5,1.5,53.3,1.300195698,0.063487675,2.2666666666666666,idle
4311,2022-10-20 13:42:50.254312,7.2,4.0,2.5,53.4,1.300195698,0.063487675,4.566666666666666,idle
4312,2022-10-20 13:42:52.423469,5.3,0.5,1.0,53.4,1.300195698,0.063487675,2.2666666666666666,idle
4313,2022-10-20 13:42:54.571020,5.3,2.0,1.0,53.4,1.30019574,0.063487675,2.766666666666667,idle
4314,2022-10-20 13:42:56.662939,5.0,18.3,5.5,53.6,1.300370068,0.063661877,9.6,normal
4315,2022-10-20 13:42:58.821563,5.0,6.4,4.6,53.6,1.300370194,0.063661877,5.333333333333333,normal
4316,2022-10-20 13:43:00.936903,4.0,8.5,2.6,53.4,1.300370194,0.063661877,5.033333333333333,normal
4317,2022-10-20 13:43:03.110178,7.3,6.0,3.9,53.4,1.300564136,0.063855819,5.733333333333333,normal
4318,2022-10-20 13:43:05.264554,3.5,3.9,0.0,53.4,1.300564178,0.063855889,2.466666666666667,idle
4319,2022-10-20 13:43:07.470015,3.0,5.7,0.5,53.4,1.300564178,0.063855889,3.0666666666666664,idle
4320,2022-10-20 13:43:09.626015,2.0,5.7,0.5,53.4,1.300564178,0.063856022,2.733333333333333,idle
4321,2022-10-20 13:43:11.808178,3.0,6.7,1.5,53.4,1.300565359,0.063858038,3.733333333333333,idle
4322,2022-10-20 13:43:13.998825,3.5,10.5,2.5,53.4,1.300565561,0.063858132,5.5,normal
4323,2022-10-20 13:43:16.135164,1.0,6.2,1.5,53.4,1.300565561,0.063858132,2.9,idle
4324,2022-10-20 13:43:18.287460,1.5,5.7,0.5,53.4,1.300565561,0.063858132,2.566666666666667,idle
4325,2022-10-20 13:43:20.419165,2.5,7.1,1.0,53.4,1.300566217,0.063858132,3.533333333333333,idle
4326,2022-10-20 13:43:22.556985,3.0,6.7,0.0,53.4,1.300566545,0.063858132,3.233333333333333,idle
4327,2022-10-20 13:43:24.725597,4.0,38.6,2.5,53.4,1.300575654,0.063861916,15.033333333333333,normal
4328,2022-10-20 13:43:26.884587,3.5,5.7,1.0,53.4,1.300575786,0.063861916,3.4,idle
4329,2022-10-20 13:43:29.058374,1.5,6.2,1.0,53.4,1.300575786,0.063861916,2.9,idle
4330,2022-10-20 13:43:31.213848,2.0,8.4,0.5,53.4,1.300576081,0.063862381,3.6333333333333333,idle
4331,2022-10-20 13:43:33.396141,1.0,6.2,2.0,53.4,1.300576081,0.063862381,3.0666666666666664,idle
4332,2022-10-20 13:43:35.540830,2.0,7.2,2.5,53.4,1.300576081,0.063862381,3.9,idle
4333,2022-10-20 13:43:37.679509,1.0,6.2,1.5,53.4,1.300576123,0.063862451,2.9,idle
4334,2022-10-20 13:43:39.846900,2.0,5.3,1.5,53.4,1.300576123,0.063862451,2.9333333333333336,idle
4335,2022-10-20 13:43:42.029522,4.4,4.8,0.5,53.4,1.300576123,0.063862451,3.233333333333333,idle
4336,2022-10-20 13:43:44.186614,5.3,2.0,0.5,53.4,1.300576123,0.063862451,2.6,idle
4337,2022-10-20 13:43:46.411783,3.5,4.0,2.5,53.4,1.300576123,0.063862451,3.3333333333333335,idle
4338,2022-10-20 13:43:48.563131,4.0,5.3,1.5,53.4,1.300576123,0.063862451,3.6,idle
4339,2022-10-20 13:43:50.673630,5.3,1.5,1.5,53.4,1.300576123,0.063862451,2.766666666666667,idle
4340,2022-10-20 13:43:52.776904,3.0,1.5,1.0,53.4,1.300576123,0.063862451,1.8333333333333333,idle
4341,2022-10-20 13:43:55.068358,5.0,4.0,5.1,53.6,1.300750527,0.064037664,4.7,idle
4342,2022-10-20 13:43:57.270923,3.1,8.0,9.5,53.6,1.300750527,0.064037664,6.866666666666667,normal
4343,2022-10-20 13:43:59.418668,4.0,1.0,10.4,53.4,1.300750527,0.064037664,5.133333333333334,normal
4344,2022-10-20 13:44:01.643548,9.9,10.8,8.6,53.4,1.300943,0.064230137,9.766666666666667,normal
4345,2022-10-20 13:44:03.750515,0.5,0.5,2.5,53.4,1.300943,0.064230137,1.1666666666666667,idle
4346,2022-10-20 13:44:05.894923,2.5,0.0,1.5,53.4,1.300943042,0.064230207,1.3333333333333333,idle
4347,2022-10-20 13:44:08.043971,3.0,0.5,2.0,53.3,1.300943042,0.064230207,1.8333333333333333,idle
4348,2022-10-20 13:44:10.200892,3.5,3.0,2.0,53.4,1.300943042,0.064230207,2.8333333333333335,idle
4349,2022-10-20 13:44:12.326474,0.5,0.5,0.0,53.4,1.30094337,0.064230207,0.3333333333333333,idle
4350,2022-10-20 13:44:14.507608,1.0,1.0,0.5,53.4,1.300943698,0.064230207,0.8333333333333334,idle
